id,label_true_k122,title,KMeans_artm_k37,KMeans_tfidf_k37,KMeans_w2v_k37,Birch_artm_k122,Birch_w2v_k38,Birch_tfidf_k268,AffinityPropagation_artm_k660,AffinityPropagation_tfidf_k1749,AffinityPropagation_w2v_k469,x,y,z
20133569,107,Интернет-маркетолог,7,28,12,70,5,5,629,1747,372,0.07916715623981478,0.018137305802326836,-0.035159000227658894
20430530,107,Специалист по интернет-маркетингу,7,28,12,70,5,5,630,1728,372,0.10286778093280391,0.016187302796920867,-0.03538928701721196
20415433,107,Head of SEM / Руководитель направления контекстной рекламы,7,28,12,70,5,5,629,1748,372,0.08893546148739585,0.02095457127637739,-0.03874763664973323
20550258,107,Интернет-маркетолог,7,28,12,70,5,5,652,1649,372,0.07418543721591485,0.017033826476864678,-0.043256172604751675
23421035,107,Интернет-маркетолог,7,28,12,68,5,5,630,1728,372,0.11588356055180027,0.010251507890252073,-0.03809433265158532
23424319,107,Интернет-маркетолог,7,28,12,70,5,5,629,1748,372,0.07824134826366116,0.008756762741795343,-0.03142472922803737
23594407,107,Интернет-маркетолог IT-компании,7,28,12,70,5,5,629,1728,372,0.11410159468645317,0.02869660081478372,-0.04956442378482359
23666487,107,Маркетолог,7,28,12,70,5,5,516,1728,372,0.09166950422555108,0.022911436763721205,-0.03557328094142336
22510321,107,Usability аналитик (служба электронной коммерции),7,28,12,68,5,5,455,1467,372,0.07042372247510353,0.006997492091007446,-0.029024820584009868
23123265,107,Преподаватель по интернет-маркетингу,7,28,12,70,5,5,629,1747,372,0.04989043271768392,0.016239525575255848,-0.027769858978324177
26170837,107,Интернет-маркетолог,7,28,32,70,5,5,590,1747,417,0.06161986354607779,0.021172737858318472,-0.030857566595689494
22939931,107,Интернет-маркетолог,7,28,12,70,5,5,629,1557,372,0.07698648871497481,0.015576546603495995,-0.039635352642680165
20972543,107,Специалист по контекстной рекламе,7,28,12,70,5,5,516,1557,342,0.0725075657580006,0.0169068278473662,-0.026019732919770316
21976764,107,Интернет-маркетолог,7,28,12,70,5,5,515,1748,372,0.08796056505980937,0.014216644066042538,-0.03401258809850521
22340209,107,Ассистент интернет-маркетолога,7,28,32,68,5,5,590,1552,347,0.0733515857004932,0.025032415603566165,-0.03783937928529295
23501625,107,Интернет-маркетолог,7,28,12,70,5,5,629,1748,444,0.07605898679926726,0.017589036553845003,-0.0385201043756004
27392485,107,Интернет-маркетолог/специалист по контекстной рекламе,7,28,32,70,5,5,629,1748,417,0.056550442590868714,0.018989121205826014,-0.016833690135940455
28037232,107,Интернет-маркетолог,7,28,32,68,5,5,634,1703,417,0.07543896755006699,0.036939127636436274,-0.032693652481128065
28037731,107,Продюсер онлайн-курсов / руководитель интернет проекта,17,11,32,68,10,1,634,1643,417,0.04838989179057119,0.029097067405983813,-0.01709392539939982
27988386,107,SMM-менеджер,7,28,32,68,5,5,590,1648,417,0.05379065017715257,0.019108575955954932,-0.02044819365873593
27763118,107,SEO-специалист,27,28,32,67,5,5,56,1447,417,0.06732355957540015,0.027590341023225363,-0.02753283051930329
27705345,107,Менеджер проекта,7,28,32,68,5,5,590,1489,417,0.06682323606108226,0.027947515784423786,-0.03086400019904982
27705605,107,Менеджер продукта,7,28,32,68,5,5,590,1489,417,0.06554592551905164,0.027682669786478018,-0.029845124352292127
27847945,107,Таргетолог Instagram/Facebook,7,28,32,68,5,5,590,1649,417,0.05860211841023802,0.02208091946841762,-0.022485006412795855
27818298,107,Маркетолог/интернет-маркетолог,7,28,32,70,5,5,629,1649,417,0.054281614056697944,0.02099289992625242,-0.026309589766571172
25857273,107,SEO-специалист/SEO-оптимизатор,27,28,32,67,10,5,56,1736,417,0.0962079798561317,0.03145583294822445,-0.044912506216757624
26185870,107,Интернет-маркетолог,7,23,32,68,5,5,469,1703,417,0.041569575219540134,0.020312439639358453,-0.014849919597755433
26037709,107,Интернет-маркетолог/Трафик Менеджер,7,28,32,68,5,5,590,1489,417,0.11216833644231454,0.04542205599035999,-0.045533857732341566
26003937,107,Специалист по контекстной рекламе,7,28,32,68,5,5,590,1489,417,0.07386349062696988,0.03348181609070555,-0.03164297770967014
26019962,107,Специалист по продвижению сайта(контент менеджер),27,18,32,69,5,5,621,137,417,0.050748170820313736,0.01240871659274466,-0.031656306091876876
22029985,107,Интернет-маркетолог,7,28,12,70,5,5,630,1703,372,0.07535599836353779,0.006444708793584351,-0.02790459431641712
23876538,107,Интернет-маркетолог,7,28,12,70,5,5,652,1728,460,0.07987266898213036,0.014890379848273664,-0.025075282547248175
23132951,107,Менеджер по интернет-маркетингу / online Менеджер,7,28,12,68,5,5,455,1557,380,0.11674955939281674,0.027135157826468078,-0.054482788965250266
